"target" "tag"
"654" 18 "puzzled"
"655" 18 "quiet"
"656" 18 "ready"
"657" 18 "real"
"658" 18 "round"
"659" 18 "satisfied"
"660" 18 "seen"
"661" 18 "still"
"662" 18 "strong"
"663" 18 "taking"
"664" 18 "thinking"
"665" 18 "wanting"
"666" 18 "well"
"667" 18 "will"
"668" 18 "young"
"669" 19 "agreeable"
"670" 19 "altered"
"671" 19 "attached"
"672" 19 "bad"
"673" 19 "clear"
"674" 19 "close"
"675" 19 "common"
"676" 19 "dark"
"677" 19 "demure"
"678" 19 "done"
"679" 19 "dreadful"
"680" 19 "easy"
"681" 19 "feel"
"682" 19 "first"
"683" 19 "girl"
"684" 19 "giving"
"685" 19 "great"
"686" 19 "ill"
"687" 19 "it"
"688" 19 "lady"
"689" 19 "last"
"690" 19 "little"
"691" 19 "mean"
"692" 19 "morning"
"693" 19 "must"
"694" 19 "new"
"695" 19 "off"
"696" 19 "out"
"697" 19 "plain"
"698" 19 "pretty"
"699" 19 "ready"
"700" 19 "real"
"701" 19 "right"
"702" 19 "satisfied"
"703" 19 "seen"
"704" 19 "set"
"705" 19 "well"
"706" 19 "will"
"707" 19 "wrong"
"708" 19 "young"
"709" 20 "agreeable"
"710" 20 "altered"
"711" 20 "attached"
"712" 20 "best"
"713" 20 "better"
"714" 20 "charged"
"715" 20 "chief"
"716" 20 "complete"
"717" 20 "dear"
"718" 20 "disheartened"
"719" 20 "done"
"720" 20 "entertaining"
"721" 20 "feel"
"722" 20 "feeling"
"723" 20 "first"
"724" 20 "fond"
"725" 20 "forlorn"
"726" 20 "full"
"727" 20 "good"
"728" 20 "great"
"729" 20 "having"
"730" 20 "it"
"731" 20 "little"
"732" 20 "making"
"733" 20 "miss"
"734" 20 "must"
"735" 20 "near"
"736" 20 "nice"
"737" 20 "off"
"738" 20 "old"
"739" 20 "out"
"740" 20 "pleasant"
"741" 20 "poor"
"742" 20 "possible"
"743" 20 "present"
"744" 20 "put"
"745" 20 "round"
"746" 20 "sad"
"747" 20 "set"
"748" 20 "single"
"749" 20 "stable"
"750" 20 "sure"
"751" 20 "thinking"
"752" 20 "trifling"
"753" 20 "vast"
"754" 20 "well"
"755" 20 "will"
"756" 20 "young"
"757" 21 "afraid"
"758" 21 "altered"
"759" 21 "anxious"
"760" 21 "bad"
"761" 21 "best"
"762" 21 "choice"
"763" 21 "complete"
"764" 21 "complimentary"
"765" 21 "cut"
"766" 21 "delightful"
"767" 21 "done"
"768" 21 "fair"
"769" 21 "fallen"
"770" 21 "fine"
"771" 21 "first"
"772" 21 "fruit"
"773" 21 "general"
"774" 21 "glad"
"775" 21 "good"
"776" 21 "great"
"777" 21 "having"
"778" 21 "heavy"
"779" 21 "ill"
"780" 21 "it"
"781" 21 "large"
"782" 21 "little"
"783" 21 "low"
"784" 21 "make"
"785" 21 "must"
"786" 21 "natural"
"787" 21 "near"
"788" 21 "necessary"
"789" 21 "new"
"790" 21 "old"
"791" 21 "out"
"792" 21 "particular"
"793" 21 "possible"
"794" 21 "pretty"
"795" 21 "put"
"796" 21 "puzzled"
"797" 21 "respectable"
"798" 21 "right"
"799" 21 "short"
"800" 21 "sorry"
"801" 21 "still"
"802" 21 "surprising"
"803" 21 "tried"
"804" 21 "well"
"805" 21 "will"
"806" 22 "absent"
"807" 22 "astonished"
"808" 22 "best"
"809" 22 "better"
"810" 22 "black"
"811" 22 "coming"
"812" 22 "complete"
"813" 22 "contrary"
"814" 22 "determined"
"815" 22 "difficult"
"816" 22 "done"
"817" 22 "easy"
"818" 22 "equal"
"819" 22 "first"
"820" 22 "full"
"821" 22 "general"
"822" 22 "glad"
"823" 22 "gone"
"824" 22 "happy"
"825" 22 "horse"
"826" 22 "ill"
"827" 22 "impossible"
"828" 22 "it"
"829" 22 "kind"
"830" 22 "large"
"831" 22 "last"
"832" 22 "late"
"833" 22 "least"
"834" 22 "little"
"835" 22 "morning"
"836" 22 "must"
"837" 22 "natural"
"838" 22 "off"
"839" 22 "offended"
"840" 22 "out"
"841" 22 "possible"
"842" 22 "present"
"843" 22 "put"
"844" 22 "right"
"845" 22 "safe"
"846" 22 "seen"
"847" 22 "severe"
"848" 22 "spare"
"849" 22 "strange"
"850" 22 "true"
"851" 22 "well"
"852" 22 "will"
"853" 23 "acquainted"
"854" 23 "agreeable"
"855" 23 "altered"
"856" 23 "amiable"
"857" 23 "better"
"858" 23 "coming"
"859" 23 "concerned"
"860" 23 "dear"
"861" 23 "done"
"862" 23 "equal"
"863" 23 "even"
"864" 23 "fond"
"865" 23 "forward"
"866" 23 "full"
"867" 23 "general"
"868" 23 "good"
"869" 23 "gratifying"
"870" 23 "grave"
"871" 23 "great"
"872" 23 "happy"
"873" 23 "having"
"874" 23 "ill"
"875" 23 "improving"
"876" 23 "inferior"
"877" 23 "it"
"878" 23 "large"
"879" 23 "late"
"880" 23 "little"
"881" 23 "make"
"882" 23 "natural"
"883" 23 "noble"
"884" 23 "out"
"885" 23 "perfect"
"886" 23 "persuaded"
"887" 23 "pleasant"
"888" 23 "present"
"889" 23 "ready"
"890" 23 "settled"
"891" 23 "short"
"892" 23 "small"
"893" 23 "still"
"894" 23 "sure"
"895" 23 "surprised"
"896" 23 "taking"
"897" 23 "useful"
"898" 23 "well"
"899" 23 "will"
"900" 23 "young"
"901" 24 "agreeable"
"902" 24 "amiable"
"903" 24 "astonished"
"904" 24 "clever"
"905" 24 "close"
"906" 24 "common"
"907" 24 "conversation"
"908" 24 "cut"
"909" 24 "difficult"
"910" 24 "elegant"
"911" 24 "equal"
"912" 24 "even"
"913" 24 "fair"
"914" 24 "feel"
"915" 24 "fond"
"916" 24 "glad"
"917" 24 "gone"
"918" 24 "good"
"919" 24 "great"
"920" 24 "indulged"
"921" 24 "it"
"922" 24 "lady"
"923" 24 "little"
"924" 24 "lively"
"925" 24 "living"
"926" 24 "making"
"927" 24 "morning"
"928" 24 "must"
"929" 24 "natural"
"930" 24 "near"
"931" 24 "pleasant"
"932" 24 "pleased"
"933" 24 "pleasing"
"934" 24 "present"
"935" 24 "pretty"
"936" 24 "right"
"937" 24 "sensible"
"938" 24 "set"
"939" 24 "short"
"940" 24 "small"
"941" 24 "strong"
"942" 24 "sure"
"943" 24 "thinking"
"944" 24 "tranquil"
"945" 24 "ungrateful"
"946" 24 "unwilling"
"947" 24 "warm"
"948" 24 "will"
"949" 24 "wonderful"
"950" 24 "wrong"
"951" 24 "young"
"952" 25 "active"
"953" 25 "afraid"
"954" 25 "apparent"
"955" 25 "bad"
"956" 25 "best"
"957" 25 "cheerful"
"958" 25 "close"
"959" 25 "cure"
"960" 25 "dear"
"961" 25 "directing"
"962" 25 "done"
"963" 25 "even"
"964" 25 "excellent"
"965" 25 "feeling"
"966" 25 "first"
"967" 25 "fond"
"968" 25 "forward"
"969" 25 "general"
"970" 25 "gone"
"971" 25 "great"
"972" 25 "happy"
"973" 25 "horse"
"974" 25 "ill"
"975" 25 "interested"
"976" 25 "it"
"977" 25 "late"
"978" 25 "little"
"979" 25 "make"
"980" 25 "making"
"981" 25 "mare"
"982" 25 "must"
"983" 25 "natural"
"984" 25 "off"
"985" 25 "old"
"986" 25 "out"
"987" 25 "poor"
"988" 25 "proper"
"989" 25 "proving"
"990" 25 "quiet"
"991" 25 "ready"
"992" 25 "right"
"993" 25 "saved"
"994" 25 "second"
"995" 25 "set"
"996" 25 "settled"
"997" 25 "small"
"998" 25 "sound"
"999" 25 "stable"
"1000" 25 "steady"
"1001" 25 "still"
"1002" 25 "surprised"
"1003" 25 "timid"
"1004" 25 "unwilling"
"1005" 25 "useful"
"1006" 25 "well"
"1007" 25 "whole"
"1008" 25 "young"
"1009" 26 "bad"
"1010" 26 "better"
"1011" 26 "character"
"1012" 26 "cheerful"
"1013" 26 "coming"
"1014" 26 "dear"
"1015" 26 "delightful"
"1016" 26 "determined"
"1017" 26 "done"
"1018" 26 "equal"
"1019" 26 "even"
"1020" 26 "fine"
"1021" 26 "first"
"1022" 26 "fresh"
"1023" 26 "glad"
"1024" 26 "gone"
"1025" 26 "good"
"1026" 26 "great"
"1027" 26 "having"
"1028" 26 "hill"
"1029" 26 "horse"
"1030" 26 "it"
"1031" 26 "lady"
"1032" 26 "make"
"1033" 26 "mare"
"1034" 26 "miss"
"1035" 26 "morning"
"1036" 26 "must"
"1037" 26 "off"
"1038" 26 "old"
"1039" 26 "out"
"1040" 26 "perfect"
"1041" 26 "pleasant"
"1042" 26 "pleased"
"1043" 26 "possible"
"1044" 26 "promoting"
"1045" 26 "put"
"1046" 26 "saved"
"1047" 26 "set"
"1048" 26 "short"
"1049" 26 "sooner"
"1050" 26 "sorry"
"1051" 26 "spent"
"1052" 26 "strong"
"1053" 26 "sure"
"1054" 26 "well"
"1055" 26 "whole"
"1056" 26 "will"
"1057" 26 "wrong"
"1058" 26 "young"
"1059" 27 "afraid"
"1060" 27 "bad"
"1061" 27 "bear"
"1062" 27 "better"
"1063" 27 "coming"
"1064" 27 "cut"
"1065" 27 "done"
"1066" 27 "fellow"
"1067" 27 "filled"
"1068" 27 "fine"
"1069" 27 "gone"
"1070" 27 "good"
"1071" 27 "high"
"1072" 27 "hot"
"1073" 27 "it"
"1074" 27 "kind"
"1075" 27 "lady"
"1076" 27 "last"
"1077" 27 "late"
"1078" 27 "likely"
"1079" 27 "little"
"1080" 27 "must"
"1081" 27 "new"
"1082" 27 "nobody"
"1083" 27 "out"
"1084" 27 "persuaded"
"1085" 27 "pleasant"
"1086" 27 "poor"
"1087" 27 "put"
"1088" 27 "second"
"1089" 27 "shady"
"1090" 27 "sharp"
"1091" 27 "spare"
"1092" 27 "strong"
"1093" 27 "sure"
"1094" 27 "touched"
"1095" 27 "trying"
"1096" 27 "unreasonable"
"1097" 27 "well"
"1098" 27 "will"
"1099" 27 "young"
"1100" 28 "able"
"1101" 28 "angry"
"1102" 28 "ashamed"
"1103" 28 "choice"
"1104" 28 "done"
"1105" 28 "feeling"
"1106" 28 "first"
"1107" 28 "full"
"1108" 28 "it"
"1109" 28 "must"
"1110" 28 "neglected"
"1111" 28 "resolved"
"1112" 28 "seen"
"1113" 28 "still"
"1114" 28 "sudden"
"1115" 28 "unreasonable"
"1116" 28 "unwilling"
"1117" 29 "assuring"
"1118" 29 "coming"
"1119" 29 "dear"
"1120" 29 "desirable"
"1121" 29 "disengaged"
"1122" 29 "done"
"1123" 29 "fellow"
"1124" 29 "first"
"1125" 29 "fond"
"1126" 29 "full"
"1127" 29 "glad"
"1128" 29 "gone"
"1129" 29 "good"
"1130" 29 "great"
"1131" 29 "handsome"
"1132" 29 "happy"
"1133" 29 "high"
"1134" 29 "hot"
"1135" 29 "it"
"1136" 29 "kind"
"1137" 29 "lady"
"1138" 29 "last"
"1139" 29 "madam"
"1140" 29 "make"
"1141" 29 "morning"
"1142" 29 "must"
"1143" 29 "necessary"
"1144" 29 "off"
"1145" 29 "old"
"1146" 29 "out"
"1147" 29 "persuaded"
"1148" 29 "pleasant"
"1149" 29 "pleased"
"1150" 29 "possible"
"1151" 29 "secure"
"1152" 29 "seen"
"1153" 29 "settled"
"1154" 29 "sorry"
"1155" 29 "spare"
"1156" 29 "still"
"1157" 29 "stupid"
"1158" 29 "successful"
"1159" 29 "taking"
"1160" 29 "trusted"
"1161" 29 "trying"
"1162" 29 "unpleasant"
"1163" 29 "wanting"
"1164" 29 "well"
"1165" 29 "will"
"1166" 29 "young"
"1167" 30 "assured"
"1168" 30 "aware"
"1169" 30 "best"
"1170" 30 "better"
"1171" 30 "conversation"
"1172" 30 "dear"
"1173" 30 "done"
"1174" 30 "equal"
"1175" 30 "excellent"
"1176" 30 "feel"
"1177" 30 "fine"
"1178" 30 "fond"
"1179" 30 "general"
"1180" 30 "glad"
"1181" 30 "good"
"1182" 30 "grateful"
"1183" 30 "great"
"1184" 30 "happy"
"1185" 30 "having"
"1186" 30 "impossible"
"1187" 30 "it"
"1188" 30 "kind"
"1189" 30 "leaving"
"1190" 30 "madam"
"1191" 30 "mean"
"1192" 30 "mistress"
"1193" 30 "must"
"1194" 30 "new"
"1195" 30 "obliging"
"1196" 30 "odd"
"1197" 30 "off"
"1198" 30 "out"
"1199" 30 "pleasant"
"1200" 30 "pleased"
"1201" 30 "pretty"
"1202" 30 "ready"
"1203" 30 "secure"
"1204" 30 "settled"
"1205" 30 "strange"
"1206" 30 "sufficient"
"1207" 30 "sure"
"1208" 30 "taking"
"1209" 30 "thankful"
"1210" 30 "well"
"1211" 30 "will"
"1212" 30 "young"
"1213" 31 "behind"
"1214" 31 "better"
"1215" 31 "charming"
"1216" 31 "close"
"1217" 31 "coming"
"1218" 31 "considerable"
"1219" 31 "conversation"
"1220" 31 "decided"
"1221" 31 "distant"
"1222" 31 "dreadful"
"1223" 31 "even"
"1224" 31 "feeling"
"1225" 31 "fine"
"1226" 31 "first"
"1227" 31 "full"
"1228" 31 "glad"
"1229" 31 "good"
"1230" 31 "great"
"1231" 31 "handsome"
"1232" 31 "happy"
"1233" 31 "having"
"1234" 31 "heightened"
"1235" 31 "hill"
"1236" 31 "it"
"1237" 31 "lady"
"1238" 31 "light"
"1239" 31 "little"
"1240" 31 "lively"
"1241" 31 "moving"
"1242" 31 "must"
"1243" 31 "old"
"1244" 31 "pretty"
"1245" 31 "principal"
"1246" 31 "real"
"1247" 31 "respectable"
"1248" 31 "right"
"1249" 31 "spacious"
"1250" 31 "still"
"1251" 31 "taking"
"1252" 31 "well"
"1253" 31 "will"
"1254" 32 "acceptable"
"1255" 32 "awful"
"1256" 32 "certain"
"1257" 32 "character"
"1258" 32 "coming"
"1259" 32 "constant"
"1260" 32 "delighted"
"1261" 32 "equal"
"1262" 32 "even"
